950	0.0736136	-0.405779	0.535675	0.0423933	4.47972e-07	2.04604e-05	0.135694	0.526866	-0.412057	0.136276	0.529476	-0.412128	0.188903	0.774902	-0.398597	0.977527	1	0.535675	0.0744738	0.0745878	0.922459	0.916821	
1000	0.0736136	-0.432653	0.548153	0.0666885	7.4624e-07	3.23735e-05	0.150856	0.533366	-0.44128	0.151751	0.537277	-0.441393	0.203008	0.770996	-0.429886	0.966865	1	0.548153	0.101595	0.101859	0.891628	0.882377	
1050	0.0736136	-0.458721	0.568667	0.0923072	1.55743e-06	5.87141e-05	0.167245	0.540583	-0.471291	0.168584	0.546174	-0.471464	0.218168	0.766113	-0.461904	0.944015	1	0.568667	0.146945	0.147511	0.836368	0.819072	
1100	0.0736136	-0.471598	0.664089	0.118853	5.03685e-07	4.09298e-05	0.183037	0.548479	-0.502069	0.18499	0.556205	-0.502327	0.232539	0.762207	-0.494628	0.664759	1	0.664089	0.359306	0.362032	0.559176	0.50287	

300	0.091309	-0.132069	0.500005	-0.13207	4.08516e-11	2.04939e-09	-0.0527555	0.500009	-0.13207	-0.0527555	0.500005	-0.13207	-0.00608366	0.879395	-0.0966598	0.999998	1	0.500005	9.54861e-06	9.54861e-06	0.99999	0.99999	
350	0.091309	-0.14634	0.50005	-0.130881	4.27782e-10	2.23313e-08	-0.0393951	0.500052	-0.146348	-0.0393951	0.500026	-0.146348	0.00778619	0.871582	-0.112855	0.999975	1	0.50005	0.000100694	0.000100694	0.999899	0.999899	
400	0.091309	-0.1624	0.500187	-0.127525	1.45267e-09	7.93789e-08	-0.0279662	0.500192	-0.162428	-0.0279662	0.500096	-0.162428	0.0195818	0.864746	-0.130918	0.999906	1	0.500187	0.000375	0.000375	0.999626	0.999625	
450	0.091309	-0.179988	0.500523	-0.122067	3.91265e-09	2.243e-07	-0.0141594	0.500536	-0.180068	-0.0141588	0.500403	-0.180068	0.0337818	0.85791	-0.150586	0.999739	1	0.500523	0.00104557	0.00104557	0.998958	0.998955	
500	0.091309	-0.198975	0.501277	-0.114576	9.51359e-09	5.7715e-07	-0.00203729	0.501221	-0.199166	-0.00203545	0.501074	-0.199166	0.0461996	0.851074	-0.171752	0.999361	1	0.501277	0.00255469	0.00255469	0.997467	0.997447	
550	0.091309	-0.219193	0.502507	-0.105125	1.61021e-08	1.01862e-06	0.0121086	0.502401	-0.219566	0.0121151	0.502278	-0.219566	0.0606005	0.845215	-0.194248	0.998744	1	0.502507	0.00501707	0.00501736	0.995037	0.994984	
600	0.091309	-0.240538	0.504482	-0.0937852	3.19074e-08	2.17034e-06	0.0249101	0.504222	-0.2412	0.0249283	0.504185	-0.241202	0.0734804	0.839355	-0.217994	0.997739	1	0.504482	0.00898235	0.00898495	0.991168	0.991016	
650	0.091309	-0.262904	0.507306	-0.0806239	4.70734e-08	3.34283e-06	0.0394924	0.506813	-0.263969	0.0395356	0.506958	-0.263973	0.0880426	0.833496	-0.242877	0.996309	1	0.507306	0.0146438	0.0146441	0.985734	0.985357	
700	0.091309	-0.286116	0.511892	-0.0657096	8.0992e-08	5.99761e-06	0.0529532	0.510276	-0.287822	0.053042	0.510629	-0.287832	0.101293	0.827637	-0.268836	0.993905	1	0.511892	0.0238984	0.0239012	0.976897	0.976007	
750	0.091309	-0.310224	0.517371	-0.0491053	1.21821e-07	9.51291e-06	0.0680154	0.514679	-0.31269	0.0681812	0.515595	-0.312709	0.116008	0.821777	-0.295789	0.990989	1	0.517371	0.0349734	0.0349896	0.966518	0.964867	
800	0.091309	-0.334994	0.525102	-0.0308717	1.66853e-07	1.28903e-05	0.0821645	0.520059	-0.338536	0.0824521	0.521834	-0.33857	0.129599	0.816895	-0.323691	0.986587	1	0.525102	0.0507613	0.0507972	0.951624	0.948543	
850	0.091309	-0.360437	0.534792	-0.011069	2.57848e-07	1.98487e-05	0.0977697	0.526426	-0.365308	0.0982381	0.529434	-0.365368	0.144481	0.812012	-0.352479	0.980731	1	0.534792	0.0706531	0.0707036	0.933073	0.927909	
900	0.091309	-0.386216	0.548299	0.0102403	4.47215e-07	3.36733e-05	0.11258	0.533763	-0.392978	0.113306	0.538456	-0.393076	0.158363	0.807129	-0.382116	0.9715	1	0.548299	0.0987769	0.0988799	0.906096	0.897394	
950	0.091309	-0.412081	0.567483	0.0329841	7.32023e-07	5.05555e-05	0.128723	0.542033	-0.421505	0.129806	0.548931	-0.421658	0.173405	0.802246	-0.412554	0.956166	1	0.567483	0.139126	0.139324	0.866907	0.851955	
1000	0.091309	-0.424799	0.689514	0.0567433	4.77248e-07	5.25795e-05	0.14416	0.551189	-0.450866	0.145727	0.56088	-0.451096	0.187558	0.797363	-0.443763	0.667343	1	0.689514	0.399269	0.401157	0.595128	0.538422	

